_id,ANNO,COD_ATENEO,NOME_ATENEO,Reg_ATENEO,AREA_GEO,GENERE,COD_QUALIFICA,DESC_QUALIFICA,N_PERS
4618,2023,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,F,5PC,Personale docente a contratto,23
4619,2023,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,M,5PC,Personale docente a contratto,28
4620,2023,1001,Genova - Università degli studi,Liguria,NORD-OVEST,F,5PC,Personale docente a contratto,320
4621,2023,1001,Genova - Università degli studi,Liguria,NORD-OVEST,M,5PC,Personale docente a contratto,499
4622,2023,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,44
4623,2023,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,100
4624,2023,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,113
4625,2023,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,109
4626,2023,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,130
4627,2023,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,191
4628,2023,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,432
4629,2023,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,508
4630,2023,1502,Milano - Politecnico,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,263
4631,2023,1502,Milano - Politecnico,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,623
4632,2023,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,136
4633,2023,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,208
4634,2023,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,1753
4635,2023,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,1925
4636,2023,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,121
4637,2023,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,246
4638,2023,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,75
4639,2023,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,98
4640,2023,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,111
4641,2023,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,170
4642,2023,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,28
4643,2023,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,16
4644,2023,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,81
4645,2023,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,159
4646,2023,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,231
4647,2023,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,295
4648,2023,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,368
4649,2023,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,508
4650,2023,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,F,5PC,Personale docente a contratto,6
4651,2023,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,M,5PC,Personale docente a contratto,8
4652,2023,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,F,5PC,Personale docente a contratto,152
4653,2023,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,M,5PC,Personale docente a contratto,185
4654,2023,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,F,5PC,Personale docente a contratto,48
4655,2023,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,M,5PC,Personale docente a contratto,95
4656,2023,2301,Verona - Università degli studi,Veneto,NORD-EST,F,5PC,Personale docente a contratto,356
4657,2023,2301,Verona - Università degli studi,Veneto,NORD-EST,M,5PC,Personale docente a contratto,314
4658,2023,2701,"Venezia - Università degli studi ""Cà Foscari""",Veneto,NORD-EST,F,5PC,Personale docente a contratto,117
4659,2023,2701,"Venezia - Università degli studi ""Cà Foscari""",Veneto,NORD-EST,M,5PC,Personale docente a contratto,156
4660,2023,2702,Venezia - Università IUAV,Veneto,NORD-EST,F,5PC,Personale docente a contratto,64
4661,2023,2702,Venezia - Università IUAV,Veneto,NORD-EST,M,5PC,Personale docente a contratto,121
4662,2023,2801,Padova - Università degli studi,Veneto,NORD-EST,F,5PC,Personale docente a contratto,660
4663,2023,2801,Padova - Università degli studi,Veneto,NORD-EST,M,5PC,Personale docente a contratto,912
4664,2023,3001,Udine - Università degli studi,Friuli-Venezia Giulia,NORD-EST,F,5PC,Personale docente a contratto,137
4665,2023,3001,Udine - Università degli studi,Friuli-Venezia Giulia,NORD-EST,M,5PC,Personale docente a contratto,272
4666,2023,3201,Trieste - Università degli studi,Friuli-Venezia Giulia,NORD-EST,F,5PC,Personale docente a contratto,167
4667,2023,3201,Trieste - Università degli studi,Friuli-Venezia Giulia,NORD-EST,M,5PC,Personale docente a contratto,144
4668,2023,3202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli-Venezia Giulia,NORD-EST,F,5PC,Personale docente a contratto,5
4669,2023,3202,Trieste - Scuola internazionale superiore di studi avanzati,Friuli-Venezia Giulia,NORD-EST,M,5PC,Personale docente a contratto,13
4670,2023,3401,Parma - Università degli studi,Emilia-Romagna,NORD-EST,F,5PC,Personale docente a contratto,135
4671,2023,3401,Parma - Università degli studi,Emilia-Romagna,NORD-EST,M,5PC,Personale docente a contratto,170
4672,2023,3601,Modena e Reggio Emilia - Università degli studi,Emilia-Romagna,NORD-EST,F,5PC,Personale docente a contratto,87
4673,2023,3601,Modena e Reggio Emilia - Università degli studi,Emilia-Romagna,NORD-EST,M,5PC,Personale docente a contratto,125
4674,2023,3701,Bologna - Università degli studi,Emilia-Romagna,NORD-EST,F,5PC,Personale docente a contratto,412
4675,2023,3701,Bologna - Università degli studi,Emilia-Romagna,NORD-EST,M,5PC,Personale docente a contratto,555
4676,2023,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,F,5PC,Personale docente a contratto,126
4677,2023,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,M,5PC,Personale docente a contratto,171
4678,2023,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,F,5PC,Personale docente a contratto,215
4679,2023,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,M,5PC,Personale docente a contratto,198
4680,2023,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,F,5PC,Personale docente a contratto,225
4681,2023,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,M,5PC,Personale docente a contratto,287
4682,2023,4301,Macerata - Università degli studi,Marche,CENTRO,F,5PC,Personale docente a contratto,111
4683,2023,4301,Macerata - Università degli studi,Marche,CENTRO,M,5PC,Personale docente a contratto,109
4684,2023,4302,Camerino - Università degli studi,Marche,CENTRO,F,5PC,Personale docente a contratto,29
4685,2023,4302,Camerino - Università degli studi,Marche,CENTRO,M,5PC,Personale docente a contratto,104
4686,2023,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,F,5PC,Personale docente a contratto,7
4687,2023,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,M,5PC,Personale docente a contratto,17
4688,2023,4801,Firenze - Università degli studi,Toscana,CENTRO,F,5PC,Personale docente a contratto,135
4689,2023,4801,Firenze - Università degli studi,Toscana,CENTRO,M,5PC,Personale docente a contratto,250
4690,2023,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,F,5PC,Personale docente a contratto,52
4691,2023,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,M,5PC,Personale docente a contratto,59
4692,2023,5001,Pisa - Università degli studi,Toscana,CENTRO,F,5PC,Personale docente a contratto,475
4693,2023,5001,Pisa - Università degli studi,Toscana,CENTRO,M,5PC,Personale docente a contratto,816
4694,2023,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,F,5PC,Personale docente a contratto,5
4695,2023,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,M,5PC,Personale docente a contratto,21
4696,2023,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,F,5PC,Personale docente a contratto,24
4697,2023,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,M,5PC,Personale docente a contratto,53
4698,2023,5201,Siena - Università degli studi,Toscana,CENTRO,F,5PC,Personale docente a contratto,306
4699,2023,5201,Siena - Università degli studi,Toscana,CENTRO,M,5PC,Personale docente a contratto,360
4700,2023,5202,Siena - Università per stranieri,Toscana,CENTRO,F,5PC,Personale docente a contratto,4
4701,2023,5202,Siena - Università per stranieri,Toscana,CENTRO,M,5PC,Personale docente a contratto,5
4702,2023,5401,Perugia - Università degli studi,Umbria,CENTRO,F,5PC,Personale docente a contratto,141
4703,2023,5401,Perugia - Università degli studi,Umbria,CENTRO,M,5PC,Personale docente a contratto,221
4704,2023,5403,Perugia - Università per stranieri,Umbria,CENTRO,F,5PC,Personale docente a contratto,16
4705,2023,5403,Perugia - Università per stranieri,Umbria,CENTRO,M,5PC,Personale docente a contratto,10
4706,2023,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,F,5PC,Personale docente a contratto,80
4707,2023,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,M,5PC,Personale docente a contratto,126
4708,2023,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,F,5PC,Personale docente a contratto,225
4709,2023,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,M,5PC,Personale docente a contratto,356
4710,2023,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,F,5PC,Personale docente a contratto,192
4711,2023,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,M,5PC,Personale docente a contratto,207
4712,2023,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,F,5PC,Personale docente a contratto,162
4713,2023,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,M,5PC,Personale docente a contratto,227
4714,2023,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,F,5PC,Personale docente a contratto,293
4715,2023,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,M,5PC,Personale docente a contratto,741
4716,2023,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,F,5PC,Personale docente a contratto,4
4717,2023,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,M,5PC,Personale docente a contratto,4
4718,2023,5807,Roma - III Università degli studi,Lazio,CENTRO,F,5PC,Personale docente a contratto,122
4719,2023,5807,Roma - III Università degli studi,Lazio,CENTRO,M,5PC,Personale docente a contratto,198
4720,2023,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,F,5PC,Personale docente a contratto,30
4721,2023,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,M,5PC,Personale docente a contratto,63
4722,2023,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,F,5PC,Personale docente a contratto,131
4723,2023,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,M,5PC,Personale docente a contratto,132
4724,2023,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,F,5PC,Personale docente a contratto,70
4725,2023,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,M,5PC,Personale docente a contratto,116
4726,2023,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,F,5PC,Personale docente a contratto,10
4727,2023,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,M,5PC,Personale docente a contratto,29
4728,2023,5812,Roma - Università Europea,Lazio,CENTRO,F,5PC,Personale docente a contratto,62
4729,2023,5812,Roma - Università Europea,Lazio,CENTRO,M,5PC,Personale docente a contratto,103
4730,2023,5813,"Roma - Università telematica internazionale ""UNINETTUNO""",Lazio,CENTRO,F,5PC,Personale docente a contratto,115
4731,2023,5813,"Roma - Università telematica internazionale ""UNINETTUNO""",Lazio,CENTRO,M,5PC,Personale docente a contratto,246
4732,2023,5814,Roma - Universitas Mercatorum,Lazio,CENTRO,F,5PC,Personale docente a contratto,77
4733,2023,5814,Roma - Universitas Mercatorum,Lazio,CENTRO,M,5PC,Personale docente a contratto,153
4734,2023,5815,Roma - Università telematica Niccolò Cusano (già UNISU),Lazio,CENTRO,F,5PC,Personale docente a contratto,379
4735,2023,5815,Roma - Università telematica Niccolò Cusano (già UNISU),Lazio,CENTRO,M,5PC,Personale docente a contratto,603
4736,2023,5816,"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""",Lazio,CENTRO,F,5PC,Personale docente a contratto,63
4737,2023,5816,"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""",Lazio,CENTRO,M,5PC,Personale docente a contratto,86
4738,2023,5817,Roma - Link Campus University,Lazio,CENTRO,F,5PC,Personale docente a contratto,176
4739,2023,5817,Roma - Link Campus University,Lazio,CENTRO,M,5PC,Personale docente a contratto,238
4740,2023,5818,Roma - Saint Camillus International,Lazio,CENTRO,F,5PC,Personale docente a contratto,92
4741,2023,5818,Roma - Saint Camillus International,Lazio,CENTRO,M,5PC,Personale docente a contratto,209
4742,2023,6001,Cassino - Università degli Studi di Cassino e del Lazio Meridionale,Lazio,CENTRO,F,5PC,Personale docente a contratto,66
4743,2023,6001,Cassino - Università degli Studi di Cassino e del Lazio Meridionale,Lazio,CENTRO,M,5PC,Personale docente a contratto,105
4744,2023,6201,Benevento - Università degli studi del Sannio,Campania,SUD,F,5PC,Personale docente a contratto,35
4745,2023,6201,Benevento - Università degli studi del Sannio,Campania,SUD,M,5PC,Personale docente a contratto,38
4746,2023,6202,"Benevento - Università telematica ""Giustino Fortunato""",Campania,SUD,F,5PC,Personale docente a contratto,21
4747,2023,6202,"Benevento - Università telematica ""Giustino Fortunato""",Campania,SUD,M,5PC,Personale docente a contratto,41
4748,2023,6301,"Napoli - Università degli studi ""Federico II""",Campania,SUD,F,5PC,Personale docente a contratto,206
4749,2023,6301,"Napoli - Università degli studi ""Federico II""",Campania,SUD,M,5PC,Personale docente a contratto,336
4750,2023,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,F,5PC,Personale docente a contratto,15
4751,2023,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,M,5PC,Personale docente a contratto,39
4752,2023,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,F,5PC,Personale docente a contratto,44
4753,2023,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,M,5PC,Personale docente a contratto,21
4754,2023,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,5PC,Personale docente a contratto,159
4755,2023,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,5PC,Personale docente a contratto,159
4756,2023,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,5PC,Personale docente a contratto,75
4757,2023,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,5PC,Personale docente a contratto,111
4758,2023,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,F,5PC,Personale docente a contratto,75
4759,2023,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,5PC,Personale docente a contratto,179
4760,2023,6308,Napoli - Scuola Superiore Meridionale,Campania,SUD,F,5PC,Personale docente a contratto,0
4761,2023,6308,Napoli - Scuola Superiore Meridionale,Campania,SUD,M,5PC,Personale docente a contratto,0
4762,2023,6501,Salerno - Università degli studi,Campania,SUD,F,5PC,Personale docente a contratto,100
4763,2023,6501,Salerno - Università degli studi,Campania,SUD,M,5PC,Personale docente a contratto,157
4764,2023,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,5PC,Personale docente a contratto,122
4765,2023,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,5PC,Personale docente a contratto,137
4766,2023,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,5PC,Personale docente a contratto,0
4767,2023,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,5PC,Personale docente a contratto,2
4768,2023,6701,Teramo - Università degli studi,Abruzzo,SUD,F,5PC,Personale docente a contratto,81
4769,2023,6701,Teramo - Università degli studi,Abruzzo,SUD,M,5PC,Personale docente a contratto,144
4770,2023,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,5PC,Personale docente a contratto,92
4771,2023,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,5PC,Personale docente a contratto,108
4772,2023,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,F,5PC,Personale docente a contratto,25
4773,2023,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,M,5PC,Personale docente a contratto,28
4774,2023,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,5PC,Personale docente a contratto,107
4775,2023,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,5PC,Personale docente a contratto,149
4776,2023,7101,Foggia - Università degli studi,Puglia,SUD,F,5PC,Personale docente a contratto,35
4777,2023,7101,Foggia - Università degli studi,Puglia,SUD,M,5PC,Personale docente a contratto,41
4778,2023,7201,Bari - Università degli studi,Puglia,SUD,F,5PC,Personale docente a contratto,133
4779,2023,7201,Bari - Università degli studi,Puglia,SUD,M,5PC,Personale docente a contratto,193
4780,2023,7202,Bari - Politecnico,Puglia,SUD,F,5PC,Personale docente a contratto,31
4781,2023,7202,Bari - Politecnico,Puglia,SUD,M,5PC,Personale docente a contratto,116
4782,2023,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,F,5PC,Personale docente a contratto,79
4783,2023,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,M,5PC,Personale docente a contratto,213
4784,2023,7501,Lecce - Università del Salento,Puglia,SUD,F,5PC,Personale docente a contratto,66
4785,2023,7501,Lecce - Università del Salento,Puglia,SUD,M,5PC,Personale docente a contratto,96
4786,2023,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,F,5PC,Personale docente a contratto,31
4787,2023,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,M,5PC,Personale docente a contratto,61
4788,2023,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,F,5PC,Personale docente a contratto,172
4789,2023,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,M,5PC,Personale docente a contratto,148
4790,2023,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,F,5PC,Personale docente a contratto,44
4791,2023,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,M,5PC,Personale docente a contratto,94
4792,2023,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,F,5PC,Personale docente a contratto,21
4793,2023,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,M,5PC,Personale docente a contratto,36
4794,2023,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,F,5PC,Personale docente a contratto,33
4795,2023,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,M,5PC,Personale docente a contratto,36
4796,2023,8201,Palermo - Università degli studi,Sicilia,ISOLE,F,5PC,Personale docente a contratto,426
4797,2023,8201,Palermo - Università degli studi,Sicilia,ISOLE,M,5PC,Personale docente a contratto,291
4798,2023,8301,Messina - Università degli studi,Sicilia,ISOLE,F,5PC,Personale docente a contratto,49
4799,2023,8301,Messina - Università degli studi,Sicilia,ISOLE,M,5PC,Personale docente a contratto,74
4800,2023,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,F,5PC,Personale docente a contratto,15
4801,2023,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,M,5PC,Personale docente a contratto,23
4802,2023,8701,Catania - Università degli studi,Sicilia,ISOLE,F,5PC,Personale docente a contratto,237
4803,2023,8701,Catania - Università degli studi,Sicilia,ISOLE,M,5PC,Personale docente a contratto,251
4804,2023,9001,Sassari - Università degli studi,Sardegna,ISOLE,F,5PC,Personale docente a contratto,66
4805,2023,9001,Sassari - Università degli studi,Sardegna,ISOLE,M,5PC,Personale docente a contratto,98
4806,2023,9201,Cagliari - Università degli studi,Sardegna,ISOLE,F,5PC,Personale docente a contratto,97
4807,2023,9201,Cagliari - Università degli studi,Sardegna,ISOLE,M,5PC,Personale docente a contratto,103
4808,2023,101,Torino - Università degli studi,Piemonte,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,2484
4809,2023,101,Torino - Università degli studi,Piemonte,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,1662
4810,2023,102,Torino - Politecnico,Piemonte,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,242
4811,2023,102,Torino - Politecnico,Piemonte,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,365
4812,2023,201,"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,527
4813,2023,201,"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""",Piemonte,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,334
4814,2023,401,Bra (CN) - Università di Scienze Gastronomiche,Piemonte,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,3
4815,2023,401,Bra (CN) - Università di Scienze Gastronomiche,Piemonte,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,4
4816,2023,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,19
4817,2023,701,Aosta - Università degli studi,Valle d'Aosta,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,5
4818,2023,1001,Genova - Università degli studi,Liguria,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,1089
4819,2023,1001,Genova - Università degli studi,Liguria,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,796
4820,2023,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,23
4821,2023,1201,"Castellanza - Università ""Carlo Cattaneo""",Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,26
4822,2023,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,466
4823,2023,1202,Varese - Università dell' Insubria,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,310
4824,2023,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,13
4825,2023,1301,"Novedrate (CO) - Università telematica ""e-Campus""",Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,3
4826,2023,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,2254
4827,2023,1501,Milano - Università degli studi,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,1766
4828,2023,1502,Milano - Politecnico,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,274
4829,2023,1502,Milano - Politecnico,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,407
4830,2023,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,260
4831,2023,1503,"Milano - Università commerciale ""Luigi Bocconi""",Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,334
4832,2023,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,1792
4833,2023,1504,"Milano - Università Cattolica del ""Sacro Cuore""",Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,1525
4834,2023,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,7
4835,2023,1505,Milano - Libera Università di Lingue e Comunicazione (IULM),Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,3
4836,2023,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,638
4837,2023,1508,Milano - Università Vita-Salute San Raffaele,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,536
4838,2023,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,1075
4839,2023,1509,Milano-Bicocca - Università degli studi,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,725
4840,2023,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,262
4841,2023,1510,Rozzano (MI) Humanitas University,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,313
4842,2023,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,56
4843,2023,1601,Bergamo - Università degli studi,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,53
4844,2023,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,897
4845,2023,1701,Brescia - Università degli studi,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,655
4846,2023,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,999
4847,2023,1801,Pavia - Università degli studi,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,770
4848,2023,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,F,6CR,Collaboratori in attività di ricerca,9
4849,2023,1802,Pavia - Istituto universitario di studi superiori,Lombardia,NORD-OVEST,M,6CR,Collaboratori in attività di ricerca,11
4850,2023,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,F,6CR,Collaboratori in attività di ricerca,1
4851,2023,2101,Bolzano - Libera Università,Trentino-Alto Adige,NORD-EST,M,6CR,Collaboratori in attività di ricerca,1
4852,2023,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,F,6CR,Collaboratori in attività di ricerca,199
4853,2023,2201,Trento - Università degli studi,Trentino-Alto Adige,NORD-EST,M,6CR,Collaboratori in attività di ricerca,227
4854,2023,2301,Verona - Università degli studi,Veneto,NORD-EST,F,6CR,Collaboratori in attività di ricerca,1570
4855,2023,2301,Verona - Università degli studi,Veneto,NORD-EST,M,6CR,Collaboratori in attività di ricerca,1083
